ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,listing_id
2016-09-06,99.8734,94.95602904938549,104.27259769284802,99.8734,99.8734,-0.09568119953831158,-0.09568119953831158,-0.09568119953831158,0.0563988,0.0563988,0.0563988,-0.15207999953831158,-0.15207999953831158,-0.15207999953831158,0.0,0.0,0.0,99.7777188004617,4736217
2016-09-07,99.87466837912088,94.3584827910656,104.33952417180143,99.87466837912088,99.87466837912088,-0.1671427037566062,-0.1671427037566062,-0.1671427037566062,0.0563988,0.0563988,0.0563988,-0.2235415037566062,-0.2235415037566062,-0.2235415037566062,0.0,0.0,0.0,99.70752567536427,4736217
2016-09-08,99.87593675824175,94.75702508117355,104.66326307304506,99.87593675824175,99.87593675824175,-0.06957269999992212,-0.06957269999992212,-0.06957269999992212,0.0563988,0.0563988,0.0563988,-0.1259714999999221,-0.1259714999999221,-0.1259714999999221,0.0,0.0,0.0,99.80636405824183,4736217
2016-09-09,99.87720513736264,94.77962601825324,104.96471647818895,99.87720513736264,99.87720513736264,0.030430750141770192,0.030430750141770192,0.030430750141770192,0.0563988,0.0563988,0.0563988,-0.025968049858229803,-0.025968049858229803,-0.025968049858229803,0.0,0.0,0.0,99.90763588750441,4736217
2016-09-10,99.87847351648351,95.4265735748183,105.24492451892823,99.87847351648351,99.87847351648351,0.130434346291641,0.130434346291641,0.130434346291641,0.0563988,0.0563988,0.0563988,0.07403554629164101,0.07403554629164101,0.07403554629164101,0.0,0.0,0.0,100.00890786277515,4736217
2016-09-11,99.8797418956044,95.10426248819704,105.19283047215517,99.8797418956044,99.8797418956044,0.23225027307749294,0.23225027307749294,0.23225027307749294,0.0563988,0.0563988,0.0563988,0.175851473077493,0.175851473077493,0.175851473077493,0.0,0.0,0.0,100.1119921686819,4736217
2016-09-12,99.88101027472528,95.18564629077741,105.27033633183612,99.88101027472528,99.88101027472528,0.3340728337839616,0.3340728337839616,0.3340728337839616,0.0563988,0.0563988,0.0563988,0.2776740337839616,0.2776740337839616,0.2776740337839616,0.0,0.0,0.0,100.21508310850925,4736217
2016-09-13,99.88227865384616,94.80239873451275,104.59638769713992,99.88227865384616,99.88227865384616,-0.09568119953784773,-0.09568119953784773,-0.09568119953784773,0.0563988,0.0563988,0.0563988,-0.15207999953784773,-0.15207999953784773,-0.15207999953784773,0.0,0.0,0.0,99.7865974543083,4736217
2016-09-14,99.88354703296703,94.6591365139814,104.73987415694138,99.88354703296703,99.88354703296703,-0.16714270375672785,-0.16714270375672785,-0.16714270375672785,0.0563988,0.0563988,0.0563988,-0.22354150375672785,-0.22354150375672785,-0.22354150375672785,0.0,0.0,0.0,99.7164043292103,4736217
2016-09-15,99.88481541208792,95.02512979577511,105.20631417262398,99.88481541208792,99.88481541208792,-0.06957270000009956,-0.06957270000009956,-0.06957270000009956,0.0563988,0.0563988,0.0563988,-0.12597150000009955,-0.12597150000009955,-0.12597150000009955,0.0,0.0,0.0,99.81524271208782,4736217
2016-09-16,99.88608379120879,94.98882399709443,104.63594082705254,99.88608379120879,99.88608379120879,0.0304307501416982,0.0304307501416982,0.0304307501416982,0.0563988,0.0563988,0.0563988,-0.025968049858301794,-0.025968049858301794,-0.025968049858301794,0.0,0.0,0.0,99.9165145413505,4736217
2016-09-17,99.88735217032966,95.39508840102518,105.30463329907552,99.88735217032966,99.88735217032966,0.13043434629148373,0.13043434629148373,0.13043434629148373,0.0563988,0.0563988,0.0563988,0.07403554629148376,0.07403554629148376,0.07403554629148376,0.0,0.0,0.0,100.01778651662114,4736217
2016-09-18,99.88862054945055,94.98748055154914,105.33199175445598,99.88862054945055,99.88862054945055,0.23225027307757273,0.23225027307757273,0.23225027307757273,0.0563988,0.0563988,0.0563988,0.1758514730775728,0.1758514730775728,0.1758514730775728,0.0,0.0,0.0,100.12087082252812,4736217
2016-09-19,99.88988892831622,95.27244313252262,105.46016842845222,99.88988892831622,99.88988892831622,0.3340728337842494,0.3340728337842494,0.3340728337842494,0.0563988,0.0563988,0.0563988,0.2776740337842495,0.2776740337842495,0.2776740337842495,0.0,0.0,0.0,100.22396176210047,4736217
2016-09-20,99.89115730718193,95.11775202071927,105.24701809046667,99.89115730718193,99.89115730718193,-0.09568119953805351,-0.09568119953805351,-0.09568119953805351,0.0563988,0.0563988,0.0563988,-0.1520799995380535,-0.1520799995380535,-0.1520799995380535,0.0,0.0,0.0,99.79547610764388,4736217
2016-09-21,99.8924256860476,94.7752209056019,104.7622945080855,99.8924256860476,99.8924256860476,-0.16714270375645884,-0.16714270375645884,-0.16714270375645884,0.0563988,0.0563988,0.0563988,-0.22354150375645887,-0.22354150375645887,-0.22354150375645887,0.0,0.0,0.0,99.72528298229115,4736217
2016-09-22,99.89369406491329,94.83225183584359,105.01422477582057,99.89369406491329,99.89369406491329,-0.06957269999988133,-0.06957269999988133,-0.06957269999988133,0.0563988,0.0563988,0.0563988,-0.12597149999988136,-0.12597149999988136,-0.12597149999988136,0.0,0.0,0.0,99.82412136491341,4736217
