ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,listing_id
2016-09-30,999.0,998.9999986932199,999.0000013299765,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-01,999.0,998.9999986967533,999.0000012681172,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-02,999.0,998.9999986868503,999.0000012877127,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-03,999.0,998.9999987049563,999.0000012865532,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-04,999.0,998.9999987563101,999.0000013203257,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-05,999.0,998.999998703144,999.0000013530592,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-06,999.0,998.9999987237574,999.0000013089835,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-07,999.0,998.9999987368504,999.000001200029,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-08,999.0,998.9999987315553,999.0000012896062,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-09,999.0,998.9999987524543,999.0000014020513,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-10,999.0,998.9999985959425,999.0000013028657,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-11,999.0,998.9999986677711,999.0000012032907,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-12,999.0,998.9999987193958,999.0000012564607,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-13,999.0,998.9999987963764,999.0000012328034,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-14,999.0,998.9999987686953,999.0000013172385,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-15,999.0,998.9999986762807,999.0000013549292,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-16,999.0,998.9999987228668,999.0000012199382,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-17,999.0,998.9999988210908,999.0000012932557,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-18,999.0,998.9999986289323,999.00000125106,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-19,999.0,998.9999986284021,999.0000012772239,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-20,999.0,998.999998715163,999.0000012245661,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-21,999.0,998.9999988260565,999.0000013509544,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-22,999.0,998.9999987241947,999.0000013223596,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-23,999.0,998.9999986420086,999.0000012629581,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-24,999.0,998.9999987591996,999.0000011720194,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-25,999.0,998.9999987119116,999.0000012703028,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-26,999.0,998.9999986662353,999.0000012366161,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-27,999.0,998.9999986789268,999.0000012260762,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-28,999.0,998.9999987051298,999.000001346038,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-29,999.0,998.9999986266705,999.0000012494099,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-30,999.0,998.9999987698035,999.0000011971795,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-10-31,999.0,998.999998695277,999.0000012834688,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-01,999.0,998.9999987377804,999.0000013123058,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-02,999.0,998.9999986202082,999.0000013157121,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-03,999.0,998.9999988031749,999.0000012050414,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-04,999.0,998.9999987054612,999.0000012528436,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-05,999.0,998.9999987434613,999.0000013853495,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-06,999.0,998.999998731225,999.000001302635,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-07,999.0,998.9999987118654,999.0000012513307,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-08,999.0,998.9999986675934,999.0000012853303,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-09,999.0,998.9999987323772,999.0000012138014,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-10,999.0,998.9999987441847,999.0000013177643,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-11,999.0,998.9999986347091,999.0000011846355,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-12,999.0,998.9999986987734,999.0000012290308,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-13,999.0,998.9999987236795,999.000001288019,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-14,999.0,998.9999987711225,999.0000013099223,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-15,999.0,998.9999987574478,999.0000012798332,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-16,999.0,998.9999986910719,999.0000013045662,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-17,999.0,998.999998804409,999.0000012991637,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-18,999.0,998.9999986578954,999.0000012700011,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-19,999.0,998.999998598776,999.0000012583619,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-20,999.0,998.9999987660937,999.0000013126302,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-21,999.0,998.999998661994,999.0000012425529,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-22,999.0,998.9999987358029,999.0000013189583,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-23,999.0,998.9999988180235,999.0000013290609,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-24,999.0,998.9999987386474,999.0000012988554,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-25,999.0,998.9999987072993,999.0000012020766,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-26,999.0,998.999998736,999.0000012682195,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-27,999.0,998.999998641831,999.0000012635862,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-28,999.0,998.9999988313388,999.0000013415696,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-29,999.0,998.9999987665692,999.0000012515742,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-11-30,999.0,998.9999987664925,999.0000013551986,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-01,999.0,998.999998712452,999.0000012371029,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-02,999.0,998.9999986981769,999.0000011901136,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-03,999.0,998.9999986883,999.0000012684994,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-04,999.0,998.9999986160522,999.0000011959611,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-05,999.0,998.9999987471286,999.0000012616747,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-06,999.0,998.9999987051327,999.0000013084198,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-07,999.0,998.9999987646344,999.0000013472595,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-08,999.0,998.9999987271761,999.0000012764231,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-09,999.0,998.9999986536016,999.0000013703537,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-10,999.0,998.9999986368437,999.0000011785583,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-11,999.0,998.9999988065373,999.0000012603826,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-12,999.0,998.9999988036117,999.0000012803939,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-13,999.0,998.9999986338973,999.0000012979741,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-14,999.0,998.9999987034461,999.0000013654546,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-15,999.0,998.9999987258697,999.000001203411,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-16,999.0,998.9999987695766,999.000001243172,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-17,999.0,998.9999987313845,999.0000012594223,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-18,999.0,998.9999986978248,999.0000011987682,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-19,999.0,998.9999987291606,999.0000012332308,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-20,999.0,998.9999986470368,999.0000012852445,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-21,999.0,998.9999986676374,999.0000013286159,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-22,999.0,998.9999987852145,999.0000012869841,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-23,999.0,998.9999987338755,999.0000012925117,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-24,999.0,998.9999987377706,999.0000012785273,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-25,999.0,998.9999987644289,999.0000013095669,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-26,999.0,998.9999986802363,999.0000013131589,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-27,999.0,998.9999987569854,999.000001240359,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-28,999.0,998.999998632486,999.0000012759473,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-29,999.0,998.9999988087029,999.0000012989816,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-30,999.0,998.9999986608957,999.0000012130129,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2016-12-31,999.0,998.9999986942641,999.0000012554875,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-01,999.0,998.9999986520547,999.0000012165169,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-02,999.0,998.9999988170981,999.0000013313866,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-03,999.0,998.9999987485029,999.0000013122642,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-04,999.0,998.9999987070597,999.0000012729912,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-05,999.0,998.9999987635059,999.000001356478,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-06,999.0,998.9999986558554,999.0000013383033,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-07,999.0,998.9999988105671,999.0000012522553,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-08,999.0,998.9999987098863,999.0000011853396,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-09,999.0,998.9999987257906,999.0000012772073,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-10,999.0,998.9999987589185,999.0000012184954,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-11,999.0,998.9999988619403,999.0000012889916,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-12,999.0,998.9999987429364,999.0000012635899,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-13,999.0,998.999998795437,999.0000012988612,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-14,999.0,998.9999986665068,999.0000013144165,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-15,999.0,998.9999986733955,999.0000012799518,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-16,999.0,998.9999988467447,999.0000012668598,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-17,999.0,998.9999988266953,999.0000013896394,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-18,999.0,998.9999987753398,999.0000012421636,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-19,999.0,998.9999987430701,999.0000012838582,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-20,999.0,998.9999987739112,999.000001213962,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-21,999.0,998.999998754582,999.0000012477668,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-22,999.0,998.9999988381312,999.0000012017732,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-23,999.0,998.9999987074679,999.0000012727302,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-24,999.0,998.9999985834486,999.000001316479,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-25,999.0,998.9999987510055,999.000001294972,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-26,999.0,998.999998778942,999.0000013015804,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-27,999.0,998.9999986706287,999.000001368892,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-28,999.0,998.999998715898,999.000001246351,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-29,999.0,998.9999987312269,999.0000012179081,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-30,999.0,998.9999986480065,999.0000012976661,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-01-31,999.0,998.999998763802,999.0000013210008,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-02-01,999.0,998.999998678052,999.0000011895916,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-02-02,999.0,998.9999987528212,999.0000013183005,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
2017-02-03,999.0,998.9999987390227,999.0000012758454,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,12184433
